int64_field_0,allInPings,assistMePings,assists,baitPings,baronKills,basicPings,bountyLevel,champExperience,champLevel,championId,championName,championTransform,commandPings,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,dangerPings,deaths,detectorWardsPlaced,doubleKills,dragonKills,eligibleForProgression,enemyMissingPings,enemyVisionPings,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInEarlySurrender,gameEndedInSurrender,getBackPings,goldEarned,goldSpent,holdPings,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,killingSprees,kills,lane,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,needVisionPings,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,onMyWayPings,participantId,pentaKills,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,playerAugment1,playerAugment2,playerAugment3,playerAugment4,playerSubteamId,profileIcon,pushPings,puuid,quadraKills,riotIdName,riotIdTagline,role,sightWardsBoughtInGame,spell1Casts,spell2Casts,spell3Casts,spell4Casts,subteamPlacement,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerId,summonerLevel,summonerName,teamEarlySurrendered,teamId,teamPosition,timeCCingOthers,timePlayed,totalAllyJungleMinionsKilled,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalEnemyJungleMinionsKilled,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win,_12AssistStreakCount,abilityUses,acesBefore15Minutes,alliedJungleMonsterKills,baronTakedowns,blastConeOppositeOpponentCount,bountyGold,buffsStolen,completeSupportQuestInTime,controlWardsPlaced,damagePerMinute,damageTakenOnTeamPercentage,dancedWithRiftHerald,deathsByEnemyChamps,dodgeSkillShotsSmallWindow,doubleAces,dragonTakedowns,effectiveHealAndShielding,elderDragonKillsWithOpposingSoul,elderDragonMultikills,enemyChampionImmobilizations,enemyJungleMonsterKills,epicMonsterKillsNearEnemyJungler,epicMonsterKillsWithin30SecondsOfSpawn,epicMonsterSteals,epicMonsterStolenWithoutSmite,firstTurretKilled,firstTurretKilledTime,flawlessAces,fullTeamTakedown,gameLength,getTakedownsInAllLanesEarlyJungleAsLaner,goldPerMinute,hadOpenNexus,immobilizeAndKillWithAlly,initialBuffCount,initialCrabCount,jungleCsBefore10Minutes,junglerTakedownsNearDamagedEpicMonster,kTurretsDestroyedBeforePlatesFall,kda,killAfterHiddenWithAlly,killedChampTookFullTeamDamageSurvived,killsNearEnemyTurret,killsOnOtherLanesEarlyJungleAsLaner,killsOnRecentlyHealedByAramPack,killsUnderOwnTurret,killsWithHelpFromEpicMonster,knockEnemyIntoTeamAndKill,landSkillShotsEarlyGame,laneMinionsFirst10Minutes,laningPhaseGoldExpAdvantage,legendaryCount,lostAnInhibitor,maxKillDeficit,mejaisFullStackInTime,moreEnemyJungleThanOpponent,multiKillOneSpell,multiTurretRiftHeraldCount,multikills,multikillsAfterAggressiveFlash,mythicItemUsed,outerTurretExecutesBefore10Minutes,outnumberedKills,outnumberedNexusKill,perfectDragonSoulsTaken,perfectGame,pickKillWithAlly,playedChampSelectPosition,poroExplosions,quickCleanse,quickFirstTurret,quickSoloKills,riftHeraldTakedowns,saveAllyFromDeath,scuttleCrabKills,skillshotsDodged,skillshotsHit,snowballsHit,soloBaronKills,soloKills,stealthWardsPlaced,survivedSingleDigitHpCount,survivedThreeImmobilizesInFight,takedownOnFirstTurret,takedowns,takedownsAfterGainingLevelAdvantage,takedownsBeforeJungleMinionSpawn,takedownsFirstXMinutes,takedownsInAlcove,takedownsInEnemyFountain,teamBaronKills,teamDamagePercentage,teamElderDragonKills,teamRiftHeraldKills,tookLargeDamageSurvived,turretPlatesTaken,turretsTakenWithRiftHerald,twentyMinionsIn3SecondsCount,twoWardsOneSweeperCount,unseenRecalls,visionScorePerMinute,wardTakedowns,wardTakedownsBefore20M,wardsGuarded,patch,Duree_game,gameCreation,ban_0_teammates,ban_1_teammates,ban_2_teammates,ban_3_teammates,ban_4_teammates,ban_0_ennemies,ban_1_ennemies,ban_2_ennemies,ban_3_ennemies,ban_4_ennemies,First_baron_teammates,Nombre_baron_kill_teammates,First_kill_champion_teammates,Nombre_kill_champion_teammates,First_kill_dragon_teammates,Nombre_kill_dragon_teammates,First_kill_inib_teammates,Nombre_kill_inib_teammates,First_kill_herald_teammates,Nombre_kill_hetald_teammates,First_kill_tower_teammates,Nombre_kill_tower_teammates,First_baron_enemies,Nombre_baron_kill_enemies,First_kill_champion_enemies,Nombre_kill_champion_enemies,First_kill_dragon_enemies,Nombre_kill_dragon_enemies,First_kill_inib_enemies,Nombre_kill_inib_enemies,First_kill_herald_enemies,Nombre_kill_hetald_enemies,First_kill_tower_enemies,Nombre_kill_tower_enemies,match_id,enemies_0,enemies_1,enemies_2,enemies_3,enemies_4,teammates_0,teammates_1,teammates_2,teammates_3,teammates_4
12771,1,6,7,0,0,0,0,23592,18,150,Gnar,0,4,4,8587,22270,8587,55773,0,8,0,1,0,1,0,2,0,0,0,0,0,0,0,20462,20983,0,TOP,1,2,2,3078,3111,3053,3091,3181,3071,3340,21,1,10,TOP,0,5,3,397,56787,7353,24637,0,28,0,1,0,0,0,2,1,0,259373,24746,27598,0,0,0,0,0,5585,0,XpreBO-F594FkAbh_esKlATKmvRPX80XwXW4k9IMao1WGMpXyBipRdiNpajNODflM6BP4v-khUzI3A,0,,,SOLO,0,200,31,72,10,0,6,4,6,12,sn5SvpLInNOmzw3zgj_mdS5yHulFSS5praU_SkMvhkzHYLQV,647,SLEYERCOOL,0,100,TOP,43,2370,12,317669,32882,0,53795,9,14508,0,281,623,250,1,1,1507,782,1558,4,4,8,0,40,0,9,14,0,0,313,0,7,2,0,850,0,0,0,"832,3187732","0,2591559112",0,8,1,0,0,0,0,0,46,10,0,0,0,0,0,Pas de valeurs,0,1,"2370,457466",0,"517,9443283",0,5,0,1,4,0,0,"2,125",3,0,3,0,0,2,0,2,8,63,0,0,0,0,0,0,0,0,2,0,3078,0,0,0,0,0,13,1,0,0,0,0,0,0,1,9,49,0,0,1,13,1,4,0,17,0,0,3,0,0,2,"0,2270402968",0,0,1,5,0,13,0,0,"1,028470042",9,3,0,13.14.520.6878,2370,1689974359065,119,107,526,18,555,68,141,126,107,950,1,2,0,34,0,0,0,2,0,0,0,7,0,1,1,61,1,5,1,2,1,2,1,8,EUW1_6510973453,1,234,7,360,12,150,78,163,145,111
12801,0,2,9,0,0,0,0,17235,17,150,Gnar,0,13,1,4785,7962,4785,30449,0,6,0,0,0,1,1,1,0,0,0,0,0,0,3,13184,12825,1,TOP,0,0,2,6609,3181,3044,6632,1037,3047,3364,22,0,3,TOP,0,0,1,852,15590,1662,10037,0,4,0,1,0,0,0,22,6,0,175217,16127,21685,0,0,0,0,0,5585,5,T2Ia-yHseK6SYHiGPqkUBgep_TOW8Z4rsw8KS8G8lZ1WJAU0EjwNmb5p34T7futyw-5JalGfB635vg,0,,,SOLO,0,142,29,35,11,0,4,12,2,4,EEmVsLUlAV9qP8z_xddij8SBdmO5ZUhansjag9C3D--AUpY,554,Coatpustmain,0,200,TOP,33,1918,0,196609,17811,0,33211,4,7687,0,237,534,224,1,0,5800,20,1488,3,3,10,0,13,0,2,4,0,0,217,0,0,1,0,0,1,0,0,"557,092418","0,2472126569",0,6,2,0,0,0,0,0,55,1,0,0,0,0,0,Pas de valeurs,0,5,"1918,33605",0,"412,3695221",0,7,0,0,0,0,0,2,3,0,0,0,0,1,0,7,7,89,0,0,0,0,0,0,0,0,0,0,6632,0,0,0,0,0,8,1,0,0,0,0,0,0,0,14,35,0,0,0,4,0,0,0,12,0,0,1,0,0,1,"0,1717440498",0,0,0,2,0,11,0,0,"0,4239797346",2,1,0,13.14.520.6878,1918,1689970549187,29,950,85,119,107,76,412,119,526,7,0,1,0,39,1,3,1,2,1,2,1,10,1,1,1,30,0,1,0,0,0,0,0,3,EUW1_6510801065,266,68,246,222,201,150,30,161,145,111
12989,0,6,3,0,0,0,0,11844,14,150,Gnar,0,1,3,4277,4611,4277,20367,0,7,2,0,0,1,0,1,0,0,0,0,0,0,0,10228,10183,0,TOP,0,0,2,1055,3078,3082,3071,3047,1028,3364,20,0,5,TOP,0,2,1,547,9942,5154,6579,0,3,0,1,0,0,0,0,6,0,104184,19076,20283,0,0,0,0,0,3175,0,0VHtvzq4lvISt-HhelrE6X5Pw2DDtTaiRFLA2prI98jChVVGM9xdDTZdD7hB89BsBd_1BMaglFCdJQ,0,,,SOLO,0,90,20,31,9,0,4,4,3,12,kspWcHfeUXYqa1lviv6sZ91VABxOguGeu5p7OcaLTIaQ5b0,588,IvanJK,0,200,TOP,35,1458,0,114126,24230,0,27665,2,4985,0,150,345,190,1,0,0,0,802,2,2,10,0,10,2,0,5,0,0,150,0,2,0,0,150,0,0,2,"996,6554421","0,216344414",0,7,0,0,0,0,0,0,53,2,0,0,0,0,0,Pas de valeurs,0,0,"1458,721787",0,"420,7164433",0,0,0,0,0,0,1,"1,142857143",0,0,0,0,0,1,0,1,9,65,0,0,0,0,0,0,0,0,0,0,3078,0,0,0,0,0,6,1,0,0,0,0,0,0,0,6,37,0,0,2,3,0,2,0,8,0,0,5,0,0,0,"0,2816755162",0,1,0,5,5,7,0,0,"0,4235649929",18,18,0,13.14.520.6878,1458,1690038721713,777,238,111,350,122,203,360,200,114,107,1,1,1,35,1,2,1,2,0,1,1,10,0,0,0,19,0,1,0,0,1,1,0,2,EUW1_6512372926,420,35,34,119,53,150,121,31,81,16
13167,0,4,6,0,0,0,4,18952,18,150,Gnar,0,0,1,15068,18242,15068,24493,0,8,0,2,0,1,2,1,0,0,0,0,0,0,0,15957,15493,0,TOP,0,1,2,3075,3053,3051,3071,3078,3047,3340,25,1,5,TOP,14,4,2,303,18233,3674,5342,0,8,0,0,1,0,0,3,6,0,182027,18723,23926,0,0,0,0,0,3175,0,0VHtvzq4lvISt-HhelrE6X5Pw2DDtTaiRFLA2prI98jChVVGM9xdDTZdD7hB89BsBd_1BMaglFCdJQ,0,,,SOLO,0,156,27,45,6,0,5,4,6,12,kspWcHfeUXYqa1lviv6sZ91VABxOguGeu5p7OcaLTIaQ5b0,588,IvanJK,0,200,TOP,29,2107,0,200645,22782,0,33723,8,9908,0,239,416,238,1,0,384,384,4455,7,9,9,0,24,0,1,12,1,0,234,0,0,1,0,0,1,0,0,"648,7148452","0,2483007919",0,8,0,0,0,0,0,0,36,2,0,0,0,0,0,Pas de valeurs,1,0,"2107,19493",0,"454,3615894",1,4,0,0,0,0,0,"1,375",0,0,0,0,0,0,0,3,6,65,0,0,1,19,0,0,0,0,2,1,3078,0,2,0,0,0,6,1,0,0,0,0,0,0,0,9,50,0,0,1,12,0,2,0,11,0,0,1,0,0,2,"0,1748295828",0,0,0,0,0,11,0,0,"0,6853631723",1,1,0,13.14.520.6878,2107,1690065026589,203,141,114,427,40,119,350,145,526,121,0,0,0,43,1,3,1,2,1,1,1,9,1,2,1,35,0,2,0,1,0,0,0,9,EUW1_6513360508,122,421,103,360,111,150,78,45,523,101
13168,0,2,10,1,0,0,0,17360,17,150,Gnar,0,0,6,7168,14980,7168,29473,0,6,4,0,0,1,6,3,0,0,0,0,0,0,0,14907,14363,0,TOP,0,0,0,1055,3053,3026,3071,3078,3111,3364,27,1,4,TOP,0,3,1,862,16867,6257,10287,0,7,0,0,0,0,0,5,6,0,170042,22848,23137,0,0,0,0,0,3175,0,0VHtvzq4lvISt-HhelrE6X5Pw2DDtTaiRFLA2prI98jChVVGM9xdDTZdD7hB89BsBd_1BMaglFCdJQ,0,,,SOLO,0,155,31,37,7,0,3,4,5,12,kspWcHfeUXYqa1lviv6sZ91VABxOguGeu5p7OcaLTIaQ5b0,588,IvanJK,0,200,TOP,32,1898,0,202676,32517,0,36168,6,7900,0,239,461,200,1,0,15765,3410,2743,3,3,6,0,27,5,3,10,1,0,230,0,0,1,0,900,1,0,4,"1027,446493","0,2171166799",0,6,6,0,0,0,0,0,40,3,0,0,0,0,0,Pas de valeurs,0,6,"1898,902718",0,"471,0384595",0,6,0,0,0,0,0,"2,333333333",3,0,1,0,0,0,0,4,7,81,0,0,0,15,0,0,0,0,0,0,3078,0,0,0,0,0,8,1,0,0,0,0,0,0,0,33,48,0,0,0,6,0,7,0,14,0,0,0,0,0,1,"0,2260498063",0,0,0,3,0,11,0,0,"0,8711030845",3,2,0,13.14.520.6878,1898,1690060390694,526,777,91,145,119,145,498,107,35,526,0,0,1,34,1,3,0,0,1,2,1,6,1,1,0,32,0,2,1,1,0,0,0,9,EUW1_6513174296,516,121,127,523,154,150,78,517,22,888
13171,1,6,9,0,0,0,1,17921,17,150,Gnar,0,2,5,7885,19809,7885,31438,0,6,2,0,0,1,0,0,0,0,0,0,0,0,0,13402,12763,0,TOP,1,2,0,3053,3143,2055,1053,3078,3047,3364,29,0,5,TOP,0,2,1,587,16022,3324,9809,0,16,0,0,1,0,0,1,6,0,152445,19237,19617,0,0,0,0,0,3175,0,0VHtvzq4lvISt-HhelrE6X5Pw2DDtTaiRFLA2prI98jChVVGM9xdDTZdD7hB89BsBd_1BMaglFCdJQ,0,,,SOLO,0,130,23,31,8,0,3,4,3,12,kspWcHfeUXYqa1lviv6sZ91VABxOguGeu5p7OcaLTIaQ5b0,588,IvanJK,0,200,TOP,25,1768,4,177863,22562,0,32002,4,8307,0,211,390,213,1,0,9395,0,2575,3,3,2,0,22,4,3,7,1,0,192,0,1,0,0,0,0,0,2,"765,4987406","0,2694709186",0,6,2,0,0,0,0,0,29,1,0,0,0,0,0,Pas de valeurs,1,2,"1768,423519",0,"454,726945",0,3,0,0,0,0,0,"2,333333333",1,0,0,0,0,0,0,4,4,79,1,0,0,4,0,0,0,0,0,0,3078,0,1,0,0,0,7,1,0,0,0,0,1,0,1,14,35,0,0,4,5,0,0,0,14,0,0,4,2,1,1,"0,2517917252",0,1,0,4,5,10,0,0,"0,7707337359",3,0,0,13.14.520.6878,1768,1690052759749,526,107,360,950,-1,114,526,107,119,203,0,0,1,18,0,1,0,0,1,1,1,2,1,1,0,30,1,3,1,2,0,1,0,10,EUW1_6512876095,41,121,157,30,497,150,76,238,145,412
13175,0,2,5,0,0,0,0,11285,13,150,Gnar,0,0,3,4908,8830,4908,13046,0,6,2,0,0,1,3,0,0,0,0,0,0,0,0,8351,7508,0,TOP,0,0,0,1055,3044,1037,1029,3078,3047,3340,21,0,1,TOP,0,0,1,297,5327,1345,3866,1,0,0,0,1,0,0,2,6,0,83971,9903,14210,0,0,0,0,0,3175,0,0VHtvzq4lvISt-HhelrE6X5Pw2DDtTaiRFLA2prI98jChVVGM9xdDTZdD7hB89BsBd_1BMaglFCdJQ,0,,,SOLO,0,83,15,22,5,0,3,4,3,12,kspWcHfeUXYqa1lviv6sZ91VABxOguGeu5p7OcaLTIaQ5b0,588,IvanJK,0,200,TOP,18,1317,0,98499,11248,0,18179,0,3275,0,147,232,165,1,0,9200,0,101,1,3,4,0,17,2,0,7,1,0,125,0,0,1,0,0,0,0,2,"512,1141107","0,277083661",0,6,2,0,0,0,0,0,21,0,0,0,0,0,0,Pas de valeurs,0,0,"1317,884152",0,"380,2434647",0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,65,0,0,0,0,0,0,0,0,0,0,Pas de valeurs,0,0,0,0,0,5,1,0,0,0,0,1,0,0,16,26,0,0,1,5,0,2,0,6,0,0,2,0,0,1,"0,1970076371",0,2,0,1,5,7,0,0,"0,7811437283",0,0,0,13.14.520.6878,1317,1690037036984,203,30,950,7,81,28,119,114,221,950,0,0,0,15,0,0,0,0,0,0,1,4,1,1,1,25,1,2,1,1,1,2,0,10,EUW1_6512308446,266,131,246,22,111,150,78,268,145,53
13177,0,3,0,1,0,0,0,15915,16,150,Gnar,0,1,2,10664,10664,10664,38636,0,9,1,1,0,1,1,0,0,0,1,0,0,0,0,15262,15488,0,TOP,0,0,1,3053,3143,3078,3091,3133,3047,3364,25,2,15,TOP,0,5,2,385,19619,5832,11284,0,12,0,1,0,0,0,8,6,0,167601,23002,19277,0,0,0,0,0,3175,0,0VHtvzq4lvISt-HhelrE6X5Pw2DDtTaiRFLA2prI98jChVVGM9xdDTZdD7hB89BsBd_1BMaglFCdJQ,0,,,CARRY,0,127,29,35,8,0,4,4,4,12,kspWcHfeUXYqa1lviv6sZ91VABxOguGeu5p7OcaLTIaQ5b0,588,IvanJK,0,200,TOP,34,1706,4,187554,29115,0,34510,8,6007,0,212,387,274,1,0,333,280,3948,2,3,10,0,16,1,3,4,0,0,199,0,3,0,0,0,2,0,1,"1023,501209","0,3171056814",0,9,16,0,0,0,0,0,40,2,0,0,0,0,1,594.1216767,0,0,"1706,802263",0,"536,5276123",0,1,0,0,0,0,1,"1,666666667",0,0,2,0,0,3,0,3,9,82,1,0,0,0,0,0,0,0,1,0,3078,0,3,0,0,0,5,1,0,0,1,0,0,0,0,82,36,0,0,10,3,0,2,0,15,0,0,7,0,0,0,"0,3175411064",0,1,0,6,5,10,0,0,"0,5649656605",3,2,1,13.14.520.6878,1706,1690035008940,143,526,58,117,34,114,121,120,498,145,1,1,1,34,1,4,1,1,0,1,0,10,0,0,0,33,0,0,0,0,1,1,1,3,EUW1_6512238790,92,141,134,22,161,150,107,126,63,555
13178,0,6,11,0,0,0,0,16846,17,150,Gnar,0,1,2,11601,24370,11601,47368,0,6,0,5,0,1,1,2,0,0,0,0,0,0,0,17445,15783,0,TOP,1,1,0,6333,3143,3053,1053,3078,3047,3340,19,2,15,TOP,0,9,3,447,14842,6257,11087,0,8,0,0,0,0,0,4,6,0,159930,37947,24039,0,0,0,0,0,3175,0,0VHtvzq4lvISt-HhelrE6X5Pw2DDtTaiRFLA2prI98jChVVGM9xdDTZdD7hB89BsBd_1BMaglFCdJQ,0,,,SOLO,0,136,28,37,11,0,4,4,4,12,kspWcHfeUXYqa1lviv6sZ91VABxOguGeu5p7OcaLTIaQ5b0,588,IvanJK,0,200,TOP,54,1618,0,181988,44205,0,38880,0,11423,0,198,393,216,1,1,7216,0,3753,3,5,2,0,18,0,2,8,1,0,212,0,0,1,0,1025,0,0,0,"1639,077271","0,2989679469",0,6,2,0,0,0,0,0,69,0,0,0,0,0,0,Pas de valeurs,0,1,"1618,177553",0,"646,8734001",0,9,0,0,0,0,1,"4,333333333",1,0,1,0,0,0,0,7,13,72,1,1,0,4,0,0,0,0,6,1,3078,0,8,0,1,0,14,1,0,0,0,0,0,0,2,14,50,0,0,6,8,0,2,0,26,1,0,5,0,0,1,"0,399083451",0,0,0,4,0,9,0,0,"0,6808632463",2,1,0,13.14.520.6878,1618,1690033042582,950,28,200,111,235,119,157,518,11,114,0,0,1,26,0,0,0,0,1,2,1,2,1,1,0,38,1,4,1,2,0,0,0,10,EUW1_6512161071,31,107,166,360,43,150,234,84,145,201
13179,1,1,4,0,0,0,6,12049,14,150,Gnar,0,1,4,7169,11516,7169,15679,0,2,1,2,0,1,0,2,0,0,0,0,0,0,0,12802,11783,0,TOP,0,1,0,1054,3071,2055,3053,3078,3047,3364,26,1,8,TOP,0,6,2,497,10689,2503,3776,0,12,0,0,1,0,0,3,6,0,118577,18152,15718,0,0,0,0,0,3175,0,0VHtvzq4lvISt-HhelrE6X5Pw2DDtTaiRFLA2prI98jChVVGM9xdDTZdD7hB89BsBd_1BMaglFCdJQ,0,,,SOLO,0,106,24,29,5,0,3,4,4,12,kspWcHfeUXYqa1lviv6sZ91VABxOguGeu5p7OcaLTIaQ5b0,588,IvanJK,0,200,TOP,27,1381,6,129791,20776,0,19935,4,4055,0,167,361,51,1,0,525,120,440,1,5,5,0,20,2,6,8,1,0,164,0,3,1,0,600,0,0,1,"902,5997485","0,2379940328",0,2,0,0,0,0,0,0,34,1,0,0,0,0,1,806.015483,0,4,"1381,098047",0,"556,1880958",0,2,0,0,0,0,0,6,0,0,4,0,0,0,0,2,11,73,0,0,0,5,0,0,0,0,2,0,3078,0,0,0,0,0,8,1,0,0,0,0,0,0,0,6,35,0,0,1,7,0,2,0,12,0,0,3,0,0,1,"0,2878608646",0,0,0,4,0,7,0,0,"0,8770642216",6,1,0,13.14.520.6878,1381,1690031303382,76,53,119,62,114,950,119,238,-1,114,0,0,1,21,0,0,0,0,1,2,0,5,1,1,0,27,1,3,1,1,0,0,1,7,EUW1_6512098242,104,34,777,145,555,150,59,103,22,497
13180,1,7,6,0,0,0,1,13300,15,150,Gnar,0,0,3,2887,2887,2887,14702,0,1,2,1,0,1,1,1,0,0,0,1,0,0,0,10957,10008,0,TOP,0,0,0,1036,2031,1037,3071,3078,3047,3364,20,1,4,TOP,0,3,2,987,11444,4074,6066,0,12,0,0,0,0,0,1,6,0,124113,20079,12445,0,0,0,0,0,3175,0,0VHtvzq4lvISt-HhelrE6X5Pw2DDtTaiRFLA2prI98jChVVGM9xdDTZdD7hB89BsBd_1BMaglFCdJQ,0,,,SOLO,0,120,22,27,8,0,3,4,2,12,kspWcHfeUXYqa1lviv6sZ91VABxOguGeu5p7OcaLTIaQ5b0,587,IvanJK,0,200,TOP,25,1409,4,137797,24423,0,18552,8,5434,0,186,378,37,1,0,2240,270,40,1,1,2,0,14,2,1,7,1,0,177,0,3,0,0,0,1,0,2,"1039,775421","0,2290836315",0,1,2,0,0,0,0,0,18,2,0,0,0,0,1,837.8210246,0,0,"1409,341821",0,"466,4901533",0,3,0,0,0,0,1,10,0,0,1,1,0,0,0,2,6,80,0,0,0,0,0,0,0,1,1,0,3078,0,2,0,0,0,7,1,0,0,0,0,0,0,0,17,48,0,0,0,5,0,0,1,10,1,0,6,1,1,0,"0,3005440767",0,1,0,5,10,8,0,0,"0,62176302",1,1,0,13.14.520.6878,1409,1690029480256,711,266,120,121,950,1,69,526,28,950,0,0,0,11,1,1,0,0,1,1,0,2,0,0,1,27,0,1,1,1,0,1,1,8,EUW1_6512035323,36,59,7,236,432,150,141,103,145,22
13181,0,4,7,0,0,0,0,17298,17,150,Gnar,0,0,1,6181,8734,6181,35142,0,10,0,0,0,1,1,0,0,0,0,0,0,0,0,14780,14783,0,TOP,0,0,4,3053,3143,2420,3071,3078,3047,3340,29,1,7,TOP,0,3,1,344,25341,2967,8320,0,12,0,1,0,0,0,1,6,0,164323,18429,24380,0,0,0,0,0,3175,0,0VHtvzq4lvISt-HhelrE6X5Pw2DDtTaiRFLA2prI98jChVVGM9xdDTZdD7hB89BsBd_1BMaglFCdJQ,0,,,SOLO,0,140,23,42,10,0,3,4,3,12,kspWcHfeUXYqa1lviv6sZ91VABxOguGeu5p7OcaLTIaQ5b0,587,IvanJK,0,200,TOP,30,1808,8,199341,21990,0,34397,0,5800,0,223,421,216,1,0,9676,592,1696,2,2,11,0,16,0,2,8,0,0,215,0,4,1,0,750,0,0,0,"729,3097995","0,2601640152",0,10,3,0,0,0,0,0,28,0,0,0,0,0,0,Pas de valeurs,0,4,"1809,130071",0,"490,1922949",0,2,0,0,4,0,0,"1,4",1,0,0,0,0,3,0,1,6,68,0,0,0,0,0,0,0,0,0,0,3078,0,1,0,0,0,11,1,0,0,0,0,0,0,1,20,48,0,0,2,8,0,6,0,14,0,0,2,1,0,1,"0,2879457749",0,1,0,2,0,10,0,0,"0,5637581825",2,1,0,13.14.520.6878,1808,1689996071403,-1,107,119,-1,421,145,81,119,238,107,0,1,1,41,0,3,1,4,0,1,1,11,1,1,0,24,1,1,0,0,1,1,0,4,EUW1_6511504032,85,91,18,360,111,150,121,69,22,26
13539,0,4,4,0,1,0,0,11735,14,150,Gnar,0,11,3,5601,11444,5601,16530,0,5,0,0,0,1,0,0,0,0,0,0,0,0,1,9480,9533,0,TOP,0,0,0,3133,1036,0,3078,3047,3742,3340,24,1,6,TOP,0,4,1,369,9458,1902,3918,0,8,0,0,0,0,0,5,6,0,84288,10895,14185,0,0,0,0,0,5489,1,KVxCAPafaqZW1zJz9W1IWwv1CkTRNOs_SUpg10xh-I7ERykgQP2QjrLSNjTrUyS3oeIWlymhGJn11g,0,,,DUO,0,88,13,25,10,0,3,12,4,4,jYw2rqASymVTbIQdC6AojLbTjam-3WvZ7M1qQV29hjXRXwM,581,AS Toasti,0,200,TOP,23,1423,0,95314,12798,0,19275,4,4310,0,129,315,82,1,0,1567,0,1171,2,3,3,0,15,0,1,8,1,0,136,0,0,1,0,0,0,0,0,"539,5163427","0,2803497867",0,5,2,0,0,0,0,0,24,1,0,0,0,0,0,Pas de valeurs,0,0,"1423,304965",0,"399,6370041",0,3,0,0,0,0,0,2,0,0,0,0,0,2,0,3,9,52,0,0,0,0,0,0,0,1,0,0,3078,0,0,0,0,0,8,1,0,0,0,0,1,0,0,10,35,0,0,1,8,0,2,0,10,0,0,1,1,0,1,"0,1853729488",0,1,0,0,10,6,0,0,"0,6573564147",1,1,1,13.14.520.6878,1423,1690012938492,103,121,92,38,498,950,555,76,101,421,0,0,0,11,0,1,0,0,1,1,1,3,1,1,1,33,1,2,1,1,0,1,0,9,EUW1_6511631151,266,11,35,110,161,150,427,7,81,526
13647,0,0,5,0,0,0,0,15070,16,150,Gnar,0,1,1,4086,6623,4086,25294,0,8,0,0,0,1,0,1,0,0,0,0,0,0,0,12060,11033,0,TOP,0,0,3,3071,3078,3047,3181,0,0,3340,19,0,3,TOP,0,2,1,440,12821,4261,6472,0,11,0,1,0,0,0,1,6,0,148663,21097,19477,0,0,0,0,0,1031,0,7BZRyuVFQlmiqbyngmhqlB0icAXkrr66wln6pMOiMADQAK02pe-KLltDF90dssX5WHoz02UUUatU2w,0,,,DUO,0,109,33,32,13,0,3,4,4,12,CxWtNfg0Lm2SbJdjLUtTCRu56QK8y9e5_Ni36thKTiBE5E4,764,MetalliGoB,0,200,TOP,35,1691,5,162027,25494,0,30859,0,4972,0,225,422,259,1,0,543,135,4909,2,2,11,0,17,0,2,9,0,0,187,0,4,0,0,500,0,0,0,"904,0909102","0,2377652392",0,8,5,0,0,0,0,0,50,0,0,0,0,0,0,Pas de valeurs,0,0,"1691,932054",0,"427,7070165",0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,83,0,0,0,0,0,0,0,0,0,0,3078,0,0,0,0,0,6,1,0,0,0,0,0,0,1,29,27,0,0,0,9,0,0,0,8,0,0,0,0,0,0,"0,2610311444",0,0,0,1,0,10,0,0,"0,6381193029",2,2,0,13.14.520.6878,1691,1689938377745,145,141,67,18,421,119,7,526,114,30,1,1,0,37,0,2,1,3,1,2,1,11,0,0,1,23,1,2,0,0,0,0,0,3,EUW1_6509539649,86,57,61,29,497,150,200,134,115,555
